#Partida_completa,Orgánica_completa,Funcional_Completa,Económica_completa,Org1_Seccion,Org1_Denominación,Org1_Completa,Org2_Servicio,Org2_Denominación,Org2_Completa,Org3_Centro,Org3_Denominación,Org3_Completa,Ec1_Capítulo,Ec1_Denominación,Ec1_Completa,Ec2_Artículo,Ec2_Denominación,Ec2_Completa,Ec3_Concepto,Ec3_Denominación,Ec3_Completa,Ec4_Subconcepto,Ec4_Denominación,Ec4_Completa,Func1_Grupo,Func1_Denominación,Func1_Completa,Func2_Función,Func2_Denominación,Func2_Completa,Func3_Subfunción,Func3_Denominación,Func3_Completa,Func4_Programa,Func4_Denominación,Func4_Completa,Func5_Subprograma,Func5_Denominación,Func5_Completa,Presupuesto
1503.3122.19000,1503,3122,19000,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,190,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS,190 RETRIBUCIONES BASICAS. FUNCIONARIOS Y ESTATUTARIOS,19000,SUELDOS DEL GRUPO A1.(EXC.PERSONAL DE CUPO Y EVIS),19000 SUELDOS DEL GRUPO A1.(EXC.PERSONAL DE CUPO Y EVIS),3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,39016
1503.3122.19002,1503,3122,19002,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,190,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS,190 RETRIBUCIONES BASICAS. FUNCIONARIOS Y ESTATUTARIOS,19002,SUELDOS DEL GRUPO A2.(EXC.PERSONAL DE CUPO),19002 SUELDOS DEL GRUPO A2.(EXC.PERSONAL DE CUPO),3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,279719
1503.3122.19005,1503,3122,19005,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,190,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS,190 RETRIBUCIONES BASICAS. FUNCIONARIOS Y ESTATUTARIOS,19005,SUELDOS DEL GRUPO C2,19005 SUELDOS DEL GRUPO C2,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,829112
1503.3122.19006,1503,3122,19006,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,190,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS,190 RETRIBUCIONES BASICAS. FUNCIONARIOS Y ESTATUTARIOS,19006,SUELDOS DEL GRUPO E,19006 SUELDOS DEL GRUPO E,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,116666
1503.3122.19007,1503,3122,19007,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,190,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS,190 RETRIBUCIONES BASICAS. FUNCIONARIOS Y ESTATUTARIOS,19007,TRIENIOS,19007 TRIENIOS,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,185779
1503.3122.19100,1503,3122,19100,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19100,COMPLEMENTO DE DESTINO,19100 COMPLEMENTO DE DESTINO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,432951
1503.3122.19101,1503,3122,19101,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19101,COMPLEMENTO ESPECIFICO PERSONAL NO SANITARIO,19101 COMPLEMENTO ESPECIFICO PERSONAL NO SANITARIO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,40066
1503.3122.19102,1503,3122,19102,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19102,COMPLEMENTO ESPECIFICO PERSONAL SANITARIO FACULTATIVO,19102 COMPLEMENTO ESPECIFICO PERSONAL SANITARIO FACULTATIVO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,8506
1503.3122.19103,1503,3122,19103,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19103,COMPLEMENTO ESPECIFICO PERSONAL SANITARIO NO FACULTATIVO,19103 COMPLEMENTO ESPECIFICO PERSONAL SANITARIO NO FACULTATIVO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,260682
1503.3122.19104,1503,3122,19104,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19104,TURNICIDAD PERSONAL SANITARIO NO FACULTATIVO,19104 TURNICIDAD PERSONAL SANITARIO NO FACULTATIVO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,34949
1503.3122.19105,1503,3122,19105,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19105,TURNICIDAD PERSONAL NO SANITARIO,19105 TURNICIDAD PERSONAL NO SANITARIO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,4970
1503.3122.19107,1503,3122,19107,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19107,COMPLEM.DE ATENCION CONTINUADA PERSONAL SANIT.FACULT.,19107 COMPLEM.DE ATENCION CONTINUADA PERSONAL SANIT.FACULT.,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,24183
1503.3122.19108,1503,3122,19108,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19108,COMPLEM.DE ATENCION CONTINUADA PERS.SANITARIO NO FACULT.,19108 COMPLEM.DE ATENCION CONTINUADA PERS.SANITARIO NO FACULT.,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,282939
1503.3122.19109,1503,3122,19109,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19109,COMPLEM.DE ATENCION CONTINUADA PERS.NO SANITARIO,19109 COMPLEM.DE ATENCION CONTINUADA PERS.NO SANITARIO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,44943
1503.3122.19113,1503,3122,19113,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,191,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS,19113,OTROS COMPLEMENTOS,19113 OTROS COMPLEMENTOS,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,281738
1503.3122.19301,1503,3122,19301,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,193,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,193 RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,19301,SUELDOS DEL GRUPO A2,19301 SUELDOS DEL GRUPO A2,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,69085
1503.3122.19303,1503,3122,19303,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,193,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,193 RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,19303,SUELDOS DEL GRUPO C2,19303 SUELDOS DEL GRUPO C2,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,217007
1503.3122.19304,1503,3122,19304,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,193,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,193 RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,19304,SUELDOS DEL GRUPO E,19304 SUELDOS DEL GRUPO E,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,66807
1503.3122.19305,1503,3122,19305,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,193,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,193 RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,19305,TRIENIOS PERSONAL TEMPORAL,19305 TRIENIOS PERSONAL TEMPORAL,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,7839
1503.3122.19306,1503,3122,19306,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,193,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,193 RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL,19306,RETRIBUCIONES COMPLEMENTARIAS,19306 RETRIBUCIONES COMPLEMENTARIAS,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,306646
1503.3122.19400,1503,3122,19400,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,194,LABORAL FIJO,194 LABORAL FIJO,19400,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES,19400 RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,74954
1503.3122.19500,1503,3122,19500,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,195,LABORAL EVENTUAL,195 LABORAL EVENTUAL,19500,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES,19500 RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,16634
1503.3122.19602,1503,3122,19602,15,SERVICIO RIOJANO DE SALUD,15 SERVICIO RIOJANO DE SALUD,1503,CENTRO ASISTENCIAL DE ALBELDA,1503 CENTRO ASISTENCIAL DE ALBELDA,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,19,PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD,196,INCENTIVOS AL RENDIMIENTO,196 INCENTIVOS AL RENDIMIENTO,19602,PRODUCTIVIDAD PERSONAL ESTATUTARIO FACTOR FIJO,19602 PRODUCTIVIDAD PERSONAL ESTATUTARIO FACTOR FIJO,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCION DE BIENES PUBLICOS DE CARACTER PREFERENTE,31,SANIDAD,31 SANIDAD,312,"HOSPITALES, SERV.ASISTENCIALES","312 HOSPITALES, SERV.ASISTENCIALES",3122,ATENCIÓN ESPECIALIZADA,3122 ATENCION ESPECIALIZADA,,,,105861
